agent_id,tour_id,dependency_agent_id,duration_in_min,following_agent_id,from_zone_id, to_zone_id, from_origin_node_id, to_destination_node_id, departure_time_in_min, arrival_time_in_min, complete_flag, travel_time_in_min, demand_type, vehicle_type, PCE, information_type, value_of_time, toll_cost, distance, TotalEnergy_(KJ), CO2_(g), NOX_(g), CO_(g), HC_(g), PM_(g), PM_2.5(g),vehicle_age,number_of_nodes,path_node_sequence,org_path_node_sequence,path_time_sequence,origin_node_x,origin_node_y,destination_node_x,destination_node_y,
693,-1,-1,-1,-1,1,2,1,2,1022.43,1055.50,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35450.617188,0.000000,0.000000,0.000000,0,3,1;4;2;,,1022.4;1039.9;1055.5;,27.613539,26.820908,55.891174,28.320480,
694,-1,-1,-1,-1,1,2,1,2,1022.56,1055.60,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35436.515625,0.000000,0.000000,0.000000,15,3,1;4;2;,,1022.5;1040.1;1055.6;,27.613539,26.820908,55.891174,28.320480,
695,-1,-1,-1,-1,1,2,1,2,1022.70,1055.80,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35464.921875,0.000000,0.000000,0.000000,0,3,1;4;2;,,1022.6;1040.2;1055.8;,27.613539,26.820908,55.891174,28.320480,
696,-1,-1,-1,-1,1,2,1,2,1022.83,1055.90,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35450.820313,0.000000,0.000000,0.000000,0,3,1;4;2;,,1022.8;1040.3;1055.9;,27.613539,26.820908,55.891174,28.320480,
697,-1,-1,-1,-1,1,2,1,2,1022.96,1056.00,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35436.718750,0.000000,0.000000,0.000000,5,3,1;4;2;,,1022.9;1040.5;1056.0;,27.613539,26.820908,55.891174,28.320480,
698,-1,-1,-1,-1,1,2,1,2,1023.10,1056.20,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.078125,0.000000,0.000000,0.000000,5,3,1;4;2;,,1023.0;1040.6;1056.2;,27.613539,26.820908,55.891174,28.320480,
699,-1,-1,-1,-1,1,2,1,2,1023.23,1056.30,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.031250,0.000000,0.000000,0.000000,0,3,1;4;2;,,1023.2;1040.7;1056.3;,27.613539,26.820908,55.891174,28.320480,
700,-1,-1,-1,-1,1,2,1,2,1023.36,1056.40,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35436.929688,0.000000,0.000000,0.000000,5,3,1;4;2;,,1023.3;1040.9;1056.4;,27.613539,26.820908,55.891174,28.320480,
701,-1,-1,-1,-1,1,2,1,2,1023.50,1056.60,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.289063,0.000000,0.000000,0.000000,5,3,1;4;2;,,1023.4;1041.0;1056.6;,27.613539,26.820908,55.891174,28.320480,
702,-1,-1,-1,-1,1,2,1,2,1023.63,1056.70,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.187500,0.000000,0.000000,0.000000,5,3,1;4;2;,,1023.6;1041.1;1056.7;,27.613539,26.820908,55.891174,28.320480,
703,-1,-1,-1,-1,1,2,1,2,1023.76,1056.80,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.109375,0.000000,0.000000,0.000000,15,3,1;4;2;,,1023.7;1041.3;1056.8;,27.613539,26.820908,55.891174,28.320480,
704,-1,-1,-1,-1,1,2,1,2,1023.90,1057.00,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.468750,0.000000,0.000000,0.000000,5,3,1;4;2;,,1023.8;1041.4;1057.0;,27.613539,26.820908,55.891174,28.320480,
705,-1,-1,-1,-1,1,2,1,2,1024.03,1057.10,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.390625,0.000000,0.000000,0.000000,5,3,1;4;2;,,1024.0;1041.5;1057.1;,27.613539,26.820908,55.891174,28.320480,
706,-1,-1,-1,-1,1,2,1,2,1024.16,1057.20,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.238281,0.000000,0.000000,0.000000,5,3,1;4;2;,,1024.1;1041.7;1057.2;,27.613539,26.820908,55.891174,28.320480,
707,-1,-1,-1,-1,1,2,1,2,1024.30,1057.40,c,33.10,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.703125,0.000000,0.000000,0.000000,10,3,1;4;2;,,1024.2;1041.8;1057.4;,27.613539,26.820908,55.891174,28.320480,
708,-1,-1,-1,-1,1,2,1,2,1024.43,1057.50,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.546875,0.000000,0.000000,0.000000,5,3,1;4;2;,,1024.4;1041.9;1057.5;,27.613539,26.820908,55.891174,28.320480,
709,-1,-1,-1,-1,1,2,1,2,1024.56,1057.60,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.445313,0.000000,0.000000,0.000000,10,3,1;4;2;,,1024.5;1042.1;1057.6;,27.613539,26.820908,55.891174,28.320480,
710,-1,-1,-1,-1,1,2,1,2,1024.69,1057.80,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35465.859375,0.000000,0.000000,0.000000,10,3,1;4;2;,,1024.6;1042.2;1057.8;,27.613539,26.820908,55.891174,28.320480,
711,-1,-1,-1,-1,1,2,1,2,1024.83,1057.90,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.757813,0.000000,0.000000,0.000000,0,3,1;4;2;,,1024.8;1042.3;1057.9;,27.613539,26.820908,55.891174,28.320480,
712,-1,-1,-1,-1,1,2,1,2,1024.96,1058.00,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.656250,0.000000,0.000000,0.000000,15,3,1;4;2;,,1024.9;1042.5;1058.0;,27.613539,26.820908,55.891174,28.320480,
713,-1,-1,-1,-1,1,2,1,2,1025.09,1058.20,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.015625,0.000000,0.000000,0.000000,0,3,1;4;2;,,1025.0;1042.6;1058.2;,27.613539,26.820908,55.891174,28.320480,
714,-1,-1,-1,-1,1,2,1,2,1025.23,1058.30,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35451.960938,0.000000,0.000000,0.000000,10,3,1;4;2;,,1025.2;1042.7;1058.3;,27.613539,26.820908,55.891174,28.320480,
715,-1,-1,-1,-1,1,2,1,2,1025.36,1058.40,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35437.859375,0.000000,0.000000,0.000000,10,3,1;4;2;,,1025.3;1042.9;1058.4;,27.613539,26.820908,55.891174,28.320480,
716,-1,-1,-1,-1,1,2,1,2,1025.49,1058.60,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.218750,0.000000,0.000000,0.000000,0,3,1;4;2;,,1025.4;1043.0;1058.6;,27.613539,26.820908,55.891174,28.320480,
717,-1,-1,-1,-1,1,2,1,2,1025.63,1058.70,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.117188,0.000000,0.000000,0.000000,15,3,1;4;2;,,1025.6;1043.1;1058.7;,27.613539,26.820908,55.891174,28.320480,
718,-1,-1,-1,-1,1,2,1,2,1025.76,1058.80,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.070313,0.000000,0.000000,0.000000,10,3,1;4;2;,,1025.7;1043.3;1058.8;,27.613539,26.820908,55.891174,28.320480,
719,-1,-1,-1,-1,1,2,1,2,1025.89,1059.00,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.429688,0.000000,0.000000,0.000000,0,3,1;4;2;,,1025.8;1043.4;1059.0;,27.613539,26.820908,55.891174,28.320480,
720,-1,-1,-1,-1,1,2,1,2,1026.03,1059.10,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.328125,0.000000,0.000000,0.000000,10,3,1;4;2;,,1026.0;1043.5;1059.1;,27.613539,26.820908,55.891174,28.320480,
721,-1,-1,-1,-1,1,2,1,2,1026.16,1059.20,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.226563,0.000000,0.000000,0.000000,10,3,1;4;2;,,1026.1;1043.7;1059.2;,27.613539,26.820908,55.891174,28.320480,
722,-1,-1,-1,-1,1,2,1,2,1026.29,1059.40,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.632813,0.000000,0.000000,0.000000,5,3,1;4;2;,,1026.2;1043.8;1059.4;,27.613539,26.820908,55.891174,28.320480,
723,-1,-1,-1,-1,1,2,1,2,1026.43,1059.50,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.531250,0.000000,0.000000,0.000000,15,3,1;4;2;,,1026.4;1043.9;1059.5;,27.613539,26.820908,55.891174,28.320480,
724,-1,-1,-1,-1,1,2,1,2,1026.56,1059.60,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.429688,0.000000,0.000000,0.000000,10,3,1;4;2;,,1026.5;1044.1;1059.6;,27.613539,26.820908,55.891174,28.320480,
725,-1,-1,-1,-1,1,2,1,2,1026.69,1059.80,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.789063,0.000000,0.000000,0.000000,5,3,1;4;2;,,1026.6;1044.2;1059.8;,27.613539,26.820908,55.891174,28.320480,
726,-1,-1,-1,-1,1,2,1,2,1026.83,1059.90,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.687500,0.000000,0.000000,0.000000,15,3,1;4;2;,,1026.8;1044.3;1059.9;,27.613539,26.820908,55.891174,28.320480,
727,-1,-1,-1,-1,1,2,1,2,1026.96,1060.00,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.585938,0.000000,0.000000,0.000000,10,3,1;4;2;,,1026.9;1044.5;1060.0;,27.613539,26.820908,55.891174,28.320480,
728,-1,-1,-1,-1,1,2,1,2,1027.09,1060.20,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35466.945313,0.000000,0.000000,0.000000,15,3,1;4;2;,,1027.0;1044.6;1060.2;,27.613539,26.820908,55.891174,28.320480,
729,-1,-1,-1,-1,1,2,1,2,1027.23,1060.30,c,33.07,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35452.898438,0.000000,0.000000,0.000000,5,3,1;4;2;,,1027.2;1044.7;1060.3;,27.613539,26.820908,55.891174,28.320480,
730,-1,-1,-1,-1,1,2,1,2,1027.36,1060.40,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35438.796875,0.000000,0.000000,0.000000,5,3,1;4;2;,,1027.3;1044.9;1060.4;,27.613539,26.820908,55.891174,28.320480,
731,-1,-1,-1,-1,1,2,1,2,1027.49,1060.60,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35467.156250,0.000000,0.000000,0.000000,5,3,1;4;2;,,1027.4;1045.0;1060.6;,27.613539,26.820908,55.891174,28.320480,
732,-1,-1,-1,-1,1,2,1,2,1027.62,1060.70,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.050781,0.000000,0.000000,0.000000,10,3,1;4;2;,,1027.6;1045.1;1060.7;,27.613539,26.820908,55.891174,28.320480,
733,-1,-1,-1,-1,1,2,1,2,1027.76,1060.80,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.000000,0.000000,0.000000,0.000000,10,3,1;4;2;,,1027.7;1045.3;1060.8;,27.613539,26.820908,55.891174,28.320480,
734,-1,-1,-1,-1,1,2,1,2,1027.89,1061.00,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35467.359375,0.000000,0.000000,0.000000,15,3,1;4;2;,,1027.8;1045.4;1061.0;,27.613539,26.820908,55.891174,28.320480,
735,-1,-1,-1,-1,1,2,1,2,1028.02,1061.10,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.257813,0.000000,0.000000,0.000000,0,3,1;4;2;,,1028.0;1045.5;1061.1;,27.613539,26.820908,55.891174,28.320480,
736,-1,-1,-1,-1,1,2,1,2,1028.16,1061.20,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.156250,0.000000,0.000000,0.000000,10,3,1;4;2;,,1028.1;1045.7;1061.2;,27.613539,26.820908,55.891174,28.320480,
737,-1,-1,-1,-1,1,2,1,2,1028.29,1061.30,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35425.109375,0.000000,0.000000,0.000000,15,3,1;4;2;,,1028.2;1045.8;1061.3;,27.613539,26.820908,55.891174,28.320480,
738,-1,-1,-1,-1,1,2,1,2,1028.42,1061.50,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.468750,0.000000,0.000000,0.000000,10,3,1;4;2;,,1028.4;1045.9;1061.5;,27.613539,26.820908,55.891174,28.320480,
739,-1,-1,-1,-1,1,2,1,2,1028.56,1061.60,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.367188,0.000000,0.000000,0.000000,15,3,1;4;2;,,1028.5;1046.1;1061.6;,27.613539,26.820908,55.891174,28.320480,
740,-1,-1,-1,-1,1,2,1,2,1028.69,1061.70,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35425.261719,0.000000,0.000000,0.000000,5,3,1;4;2;,,1028.6;1046.2;1061.7;,27.613539,26.820908,55.891174,28.320480,
741,-1,-1,-1,-1,1,2,1,2,1028.82,1061.90,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.671875,0.000000,0.000000,0.000000,10,3,1;4;2;,,1028.8;1046.3;1061.9;,27.613539,26.820908,55.891174,28.320480,
742,-1,-1,-1,-1,1,2,1,2,1028.96,1062.00,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.570313,0.000000,0.000000,0.000000,15,3,1;4;2;,,1028.9;1046.5;1062.0;,27.613539,26.820908,55.891174,28.320480,
743,-1,-1,-1,-1,1,2,1,2,1029.09,1062.20,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35467.929688,0.000000,0.000000,0.000000,0,3,1;4;2;,,1029.0;1046.6;1062.2;,27.613539,26.820908,55.891174,28.320480,
744,-1,-1,-1,-1,1,2,1,2,1029.22,1062.30,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.828125,0.000000,0.000000,0.000000,10,3,1;4;2;,,1029.2;1046.7;1062.3;,27.613539,26.820908,55.891174,28.320480,
745,-1,-1,-1,-1,1,2,1,2,1029.36,1062.40,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.726563,0.000000,0.000000,0.000000,0,3,1;4;2;,,1029.3;1046.9;1062.4;,27.613539,26.820908,55.891174,28.320480,
746,-1,-1,-1,-1,1,2,1,2,1029.49,1062.50,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35425.625000,0.000000,0.000000,0.000000,5,3,1;4;2;,,1029.4;1047.0;1062.5;,27.613539,26.820908,55.891174,28.320480,
747,-1,-1,-1,-1,1,2,1,2,1029.62,1062.70,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35453.984375,0.000000,0.000000,0.000000,15,3,1;4;2;,,1029.6;1047.1;1062.7;,27.613539,26.820908,55.891174,28.320480,
748,-1,-1,-1,-1,1,2,1,2,1029.76,1062.80,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35439.937500,0.000000,0.000000,0.000000,15,3,1;4;2;,,1029.7;1047.3;1062.8;,27.613539,26.820908,55.891174,28.320480,
749,-1,-1,-1,-1,1,2,1,2,1029.89,1062.90,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35425.832031,0.000000,0.000000,0.000000,10,3,1;4;2;,,1029.8;1047.4;1062.9;,27.613539,26.820908,55.891174,28.320480,
750,-1,-1,-1,-1,1,2,1,2,1030.02,1063.10,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.191406,0.000000,0.000000,0.000000,0,3,1;4;2;,,1030.0;1047.5;1063.1;,27.613539,26.820908,55.891174,28.320480,
751,-1,-1,-1,-1,1,2,1,2,1030.16,1063.20,c,33.04,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.089844,0.000000,0.000000,0.000000,15,3,1;4;2;,,1030.1;1047.7;1063.2;,27.613539,26.820908,55.891174,28.320480,
752,-1,-1,-1,-1,1,2,1,2,1030.29,1063.30,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35426.039063,0.000000,0.000000,0.000000,0,3,1;4;2;,,1030.2;1047.8;1063.3;,27.613539,26.820908,55.891174,28.320480,
753,-1,-1,-1,-1,1,2,1,2,1030.42,1063.50,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.398438,0.000000,0.000000,0.000000,15,3,1;4;2;,,1030.4;1047.9;1063.5;,27.613539,26.820908,55.891174,28.320480,
754,-1,-1,-1,-1,1,2,1,2,1030.55,1063.60,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.296875,0.000000,0.000000,0.000000,0,3,1;4;2;,,1030.5;1048.1;1063.6;,27.613539,26.820908,55.891174,28.320480,
755,-1,-1,-1,-1,1,2,1,2,1030.69,1063.70,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35426.195313,0.000000,0.000000,0.000000,0,3,1;4;2;,,1030.6;1048.2;1063.7;,27.613539,26.820908,55.891174,28.320480,
756,-1,-1,-1,-1,1,2,1,2,1030.82,1063.90,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.609375,0.000000,0.000000,0.000000,15,3,1;4;2;,,1030.8;1048.3;1063.9;,27.613539,26.820908,55.891174,28.320480,
757,-1,-1,-1,-1,1,2,1,2,1030.95,1064.00,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.507813,0.000000,0.000000,0.000000,10,3,1;4;2;,,1030.9;1048.5;1064.0;,27.613539,26.820908,55.891174,28.320480,
758,-1,-1,-1,-1,1,2,1,2,1031.09,1064.20,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35468.867188,0.000000,0.000000,0.000000,0,3,1;4;2;,,1031.0;1048.6;1064.2;,27.613539,26.820908,55.891174,28.320480,
759,-1,-1,-1,-1,1,2,1,2,1031.22,1064.30,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.812500,0.000000,0.000000,0.000000,10,3,1;4;2;,,1031.2;1048.7;1064.3;,27.613539,26.820908,55.891174,28.320480,
760,-1,-1,-1,-1,1,2,1,2,1031.35,1064.40,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.710938,0.000000,0.000000,0.000000,5,3,1;4;2;,,1031.3;1048.9;1064.4;,27.613539,26.820908,55.891174,28.320480,
761,-1,-1,-1,-1,1,2,1,2,1031.49,1064.50,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35426.609375,0.000000,0.000000,0.000000,15,3,1;4;2;,,1031.4;1049.0;1064.5;,27.613539,26.820908,55.891174,28.320480,
762,-1,-1,-1,-1,1,2,1,2,1031.62,1064.70,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35454.968750,0.000000,0.000000,0.000000,10,3,1;4;2;,,1031.6;1049.1;1064.7;,27.613539,26.820908,55.891174,28.320480,
763,-1,-1,-1,-1,1,2,1,2,1031.75,1064.80,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35440.867188,0.000000,0.000000,0.000000,15,3,1;4;2;,,1031.7;1049.3;1064.8;,27.613539,26.820908,55.891174,28.320480,
764,-1,-1,-1,-1,1,2,1,2,1031.89,1064.90,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35426.765625,0.000000,0.000000,0.000000,15,3,1;4;2;,,1031.8;1049.4;1064.9;,27.613539,26.820908,55.891174,28.320480,
765,-1,-1,-1,-1,1,2,1,2,1032.02,1065.10,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35455.125000,0.000000,0.000000,0.000000,0,3,1;4;2;,,1032.0;1049.5;1065.1;,27.613539,26.820908,55.891174,28.320480,
766,-1,-1,-1,-1,1,2,1,2,1032.15,1065.20,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35441.023438,0.000000,0.000000,0.000000,5,3,1;4;2;,,1032.1;1049.7;1065.2;,27.613539,26.820908,55.891174,28.320480,
767,-1,-1,-1,-1,1,2,1,2,1032.29,1065.30,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35426.972656,0.000000,0.000000,0.000000,5,3,1;4;2;,,1032.2;1049.8;1065.3;,27.613539,26.820908,55.891174,28.320480,
768,-1,-1,-1,-1,1,2,1,2,1032.42,1065.50,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35455.332031,0.000000,0.000000,0.000000,0,3,1;4;2;,,1032.4;1049.9;1065.5;,27.613539,26.820908,55.891174,28.320480,
769,-1,-1,-1,-1,1,2,1,2,1032.55,1065.60,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35441.230469,0.000000,0.000000,0.000000,15,3,1;4;2;,,1032.5;1050.1;1065.6;,27.613539,26.820908,55.891174,28.320480,
770,-1,-1,-1,-1,1,2,1,2,1032.69,1065.70,c,33.01,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35427.128906,0.000000,0.000000,0.000000,5,3,1;4;2;,,1032.6;1050.2;1065.7;,27.613539,26.820908,55.891174,28.320480,
771,-1,-1,-1,-1,1,2,1,2,1032.82,1065.90,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35455.539063,0.000000,0.000000,0.000000,15,3,1;4;2;,,1032.8;1050.3;1065.9;,27.613539,26.820908,55.891174,28.320480,
772,-1,-1,-1,-1,1,2,1,2,1032.95,1066.00,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35441.437500,0.000000,0.000000,0.000000,5,3,1;4;2;,,1032.9;1050.5;1066.0;,27.613539,26.820908,55.891174,28.320480,
773,-1,-1,-1,-1,1,2,1,2,1033.09,1066.20,c,33.11,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35469.796875,0.000000,0.000000,0.000000,10,3,1;4;2;,,1033.0;1050.6;1066.2;,27.613539,26.820908,55.891174,28.320480,
774,-1,-1,-1,-1,1,2,1,2,1033.22,1066.30,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35455.750000,0.000000,0.000000,0.000000,5,3,1;4;2;,,1033.2;1050.7;1066.3;,27.613539,26.820908,55.891174,28.320480,
775,-1,-1,-1,-1,1,2,1,2,1033.35,1066.40,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35441.648438,0.000000,0.000000,0.000000,5,3,1;4;2;,,1033.3;1050.9;1066.4;,27.613539,26.820908,55.891174,28.320480,
776,-1,-1,-1,-1,1,2,1,2,1033.48,1066.50,c,33.02,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35427.542969,0.000000,0.000000,0.000000,0,3,1;4;2;,,1033.4;1051.0;1066.5;,27.613539,26.820908,55.891174,28.320480,
777,-1,-1,-1,-1,1,2,1,2,1033.62,1066.70,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35455.902344,0.000000,0.000000,0.000000,5,3,1;4;2;,,1033.6;1051.1;1066.7;,27.613539,26.820908,55.891174,28.320480,
778,-1,-1,-1,-1,1,2,1,2,1033.75,1066.80,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35441.851563,0.000000,0.000000,0.000000,0,3,1;4;2;,,1033.7;1051.3;1066.8;,27.613539,26.820908,55.891174,28.320480,
779,-1,-1,-1,-1,1,2,1,2,1033.88,1066.90,c,33.02,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35427.750000,0.000000,0.000000,0.000000,0,3,1;4;2;,,1033.8;1051.4;1066.9;,27.613539,26.820908,55.891174,28.320480,
780,-1,-1,-1,-1,1,2,1,2,1034.02,1067.10,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35456.058594,0.000000,0.000000,0.000000,5,3,1;4;2;,,1034.0;1051.5;1067.1;,27.613539,26.820908,55.891174,28.320480,
781,-1,-1,-1,-1,1,2,1,2,1034.15,1067.20,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35442.007813,0.000000,0.000000,0.000000,5,3,1;4;2;,,1034.1;1051.7;1067.2;,27.613539,26.820908,55.891174,28.320480,
782,-1,-1,-1,-1,1,2,1,2,1034.28,1067.30,c,33.02,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35427.906250,0.000000,0.000000,0.000000,5,3,1;4;2;,,1034.2;1051.8;1067.3;,27.613539,26.820908,55.891174,28.320480,
783,-1,-1,-1,-1,1,2,1,2,1034.42,1067.50,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35456.265625,0.000000,0.000000,0.000000,5,3,1;4;2;,,1034.4;1051.9;1067.5;,27.613539,26.820908,55.891174,28.320480,
784,-1,-1,-1,-1,1,2,1,2,1034.55,1067.60,c,33.05,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35442.164063,0.000000,0.000000,0.000000,15,3,1;4;2;,,1034.5;1052.1;1067.6;,27.613539,26.820908,55.891174,28.320480,
785,-1,-1,-1,-1,1,2,1,2,1034.68,1067.70,c,33.02,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35428.062500,0.000000,0.000000,0.000000,5,3,1;4;2;,,1034.6;1052.2;1067.7;,27.613539,26.820908,55.891174,28.320480,
786,-1,-1,-1,-1,1,2,1,2,1034.82,1067.90,c,33.08,1,1,1.00,1,10.00,0.000,35.781,0.000000,0.000000,0.000000,35456.472656,0.000000,0.000000,0.000000,10,3,1;4;2;,,1034.8;1052.3;1067.9;,27.613539,26.820908,55.891174,28.320480,
