name,link_id,TMC,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit_in_mph,saturation_flow_rate_in_vhc_per_hour_per_lane,lane_capacity_in_vhc_per_hour,link_type,jam_density_in_vhc_pmpl,wave_speed_in_mph,effective_green_time_length_in_second,green_start_time_in_second,AADT_conversion_factor,mode_code,grade,geometry,original_geometry
Cent,11124,,11124,1289,Freeway,1,0.5069,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.931705,40.609559,0.0 -111.933754,40.616740,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.933868,40.616707,0.0</coordinates></LineString>"
Cent,11124,,11124,1319,Freeway,1,0.2054,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.931896,40.609616,0.0 -111.934485,40.607387,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.934408,40.607297,0.0</coordinates></LineString>"
7800 Sout,11124,,11124,5017,Principal arterial,1,0.3644,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.931819,40.609644,0.0 -111.938751,40.609635,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.938751,40.609517,0.0</coordinates></LineString>"
7800 Sout,11124,,11124,5022,Principal arterial,1,0.1398,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.931824,40.609408,0.0 -111.929168,40.609297,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.929163,40.609415,0.0</coordinates></LineString>"
Cent,11125,,11125,1286,Freeway,1,0.466,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.933852,40.624028,0.0 -111.934084,40.630780,0.0</coordinates></LineString>","<LineString><coordinates>-111.933970,40.624024,0.0 -111.934202,40.630776,0.0</coordinates></LineString>"
Cent,11125,,11125,1289,Freeway,1,0.5047,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.934088,40.624022,0.0 -111.933986,40.616705,0.0</coordinates></LineString>","<LineString><coordinates>-111.933970,40.624024,0.0 -111.933868,40.616707,0.0</coordinates></LineString>"
7000 Sout,11125,,11125,5436,Principal arterial,1,0.2509,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.933968,40.624142,0.0 -111.938740,40.624203,0.0</coordinates></LineString>","<LineString><coordinates>-111.933970,40.624024,0.0 -111.938742,40.624085,0.0</coordinates></LineString>"
7000 Sout,11125,,11125,5440,Principal arterial,1,0.2513,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.933968,40.623906,0.0 -111.929187,40.623999,0.0</coordinates></LineString>","<LineString><coordinates>-111.933970,40.624024,0.0 -111.929189,40.624117,0.0</coordinates></LineString>"
7000 Sout,11126,,11126,5441,Principal arterial,1,0.087,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.918672,40.623611,0.0 -111.917142,40.623131,0.0</coordinates></LineString>","<LineString><coordinates>-111.918637,40.623724,0.0 -111.917107,40.623244,0.0</coordinates></LineString>"
7000 Sout,11126,,11126,11127,Principal arterial,1,0.3179,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.918637,40.623842,0.0 -111.924686,40.623864,0.0</coordinates></LineString>","<LineString><coordinates>-111.918637,40.623724,0.0 -111.924686,40.623746,0.0</coordinates></LineString>"
7000 Sout,11127,,11127,5440,Principal arterial,1,0.2381,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.924676,40.623864,0.0 -111.929179,40.624235,0.0</coordinates></LineString>","<LineString><coordinates>-111.924686,40.623746,0.0 -111.929189,40.624117,0.0</coordinates></LineString>"
7000 Sout,11127,,11127,11126,Principal arterial,1,0.3179,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.924686,40.623628,0.0 -111.918637,40.623606,0.0</coordinates></LineString>","<LineString><coordinates>-111.924686,40.623746,0.0 -111.918637,40.623724,0.0</coordinates></LineString>"
7200 Sout,11128,,11128,5030,Principal arterial,1,0.1357,2,29,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.907652,40.620974,0.0 -111.910232,40.621037,0.0</coordinates></LineString>","<LineString><coordinates>-111.907655,40.620856,0.0 -111.910235,40.620919,0.0</coordinates></LineString>"
7200 Sout,11128,,11128,5037,Principal arterial,1,0.1519,2,29,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.907657,40.620738,0.0 -111.904769,40.620690,0.0</coordinates></LineString>","<LineString><coordinates>-111.907655,40.620856,0.0 -111.904767,40.620808,0.0</coordinates></LineString>"
Cent,11129,,11129,1299,Freeway,1,0.3637,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.907521,40.610920,0.0 -111.907936,40.616183,0.0</coordinates></LineString>","<LineString><coordinates>-111.907639,40.610911,0.0 -111.908054,40.616174,0.0</coordinates></LineString>"
Center St,11129,,11129,5027,Principal arterial,1,0.1417,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.907650,40.611029,0.0 -111.910325,40.610773,0.0</coordinates></LineString>","<LineString><coordinates>-111.907639,40.610911,0.0 -111.910314,40.610655,0.0</coordinates></LineString>"
Center St,11129,,11129,5034,Principal arterial,1,0.2536,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.907639,40.610793,0.0 -111.902815,40.610806,0.0</coordinates></LineString>","<LineString><coordinates>-111.907639,40.610911,0.0 -111.902815,40.610924,0.0</coordinates></LineString>"
Cent,11146,,11146,1314,Freeway,1,0.2758,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.938848,40.606016,0.0 -111.944064,40.606444,0.0</coordinates></LineString>","<LineString><coordinates>-111.938858,40.605898,0.0 -111.944074,40.606326,0.0</coordinates></LineString>"
Redwood R,11146,,11146,5017,Highway/Expressway,1,0.2497,3,43,2000,284.8,2,120,12,8,0,0.1,,0,"<LineString><coordinates>-111.938740,40.605894,0.0 -111.938633,40.609513,0.0</coordinates></LineString>","<LineString><coordinates>-111.938858,40.605898,0.0 -111.938751,40.609517,0.0</coordinates></LineString>"
Redwood R,11146,,11146,5736,Highway/Expressway,1,0.2454,3,43,2000,284.8,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938976,40.605893,0.0 -111.938813,40.602338,0.0</coordinates></LineString>","<LineString><coordinates>-111.938858,40.605898,0.0 -111.938695,40.602343,0.0</coordinates></LineString>"
1300 West,11147,,11147,5022,Major arterial,1,0.119,1,32,2000,666.4,4,120,12,19,0,0.1,,0,"<LineString><coordinates>-111.929117,40.607686,0.0 -111.929045,40.609410,0.0</coordinates></LineString>","<LineString><coordinates>-111.929235,40.607691,0.0 -111.929163,40.609415,0.0</coordinates></LineString>"
1300 West,11147,,11147,5820,Major arterial,1,0.3015,1,32,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929353,40.607692,0.0 -111.929385,40.603322,0.0</coordinates></LineString>","<LineString><coordinates>-111.929235,40.607691,0.0 -111.929267,40.603321,0.0</coordinates></LineString>"
Cent,11148,,11148,1316,Freeway,1,0.2608,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.938818,40.599155,0.0 -111.943590,40.598122,0.0</coordinates></LineString>","<LineString><coordinates>-111.938793,40.599039,0.0 -111.943565,40.598006,0.0</coordinates></LineString>"
Cent,11148,,11148,1320,Freeway,1,0.2527,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.938769,40.598923,0.0 -111.934128,40.599877,0.0</coordinates></LineString>","<LineString><coordinates>-111.938793,40.599039,0.0 -111.934152,40.599993,0.0</coordinates></LineString>"
Redwood R,11148,,11148,5113,Highway/Expressway,1,0.3466,3,43,2000,284.8,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938911,40.599038,0.0 -111.938888,40.594012,0.0</coordinates></LineString>","<LineString><coordinates>-111.938793,40.599039,0.0 -111.938770,40.594013,0.0</coordinates></LineString>"
Redwood R,11148,,11148,5736,Highway/Expressway,1,0.228,3,43,2000,284.8,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938675,40.599035,0.0 -111.938577,40.602339,0.0</coordinates></LineString>","<LineString><coordinates>-111.938793,40.599039,0.0 -111.938695,40.602343,0.0</coordinates></LineString>"
700 West,11150,,11150,5027,Major arterial,1,0.2378,1,29,2000,666.4,4,120,12,19,0,0.1,,0,"<LineString><coordinates>-111.910214,40.607206,0.0 -111.910196,40.610654,0.0</coordinates></LineString>","<LineString><coordinates>-111.910332,40.607207,0.0 -111.910314,40.610655,0.0</coordinates></LineString>"
700 West,11150,,11150,5109,Major arterial,1,0.0875,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910450,40.607205,0.0 -111.910433,40.605937,0.0</coordinates></LineString>","<LineString><coordinates>-111.910332,40.607207,0.0 -111.910315,40.605939,0.0</coordinates></LineString>"
8000 South,11151,,11151,5109,Minor arterial,1,0.1948,1,26,2000,514.5,5,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.906611,40.606078,0.0 -111.910316,40.606057,0.0</coordinates></LineString>","<LineString><coordinates>-111.906610,40.605960,0.0 -111.910315,40.605939,0.0</coordinates></LineString>"
9000 Sout,11159,,11159,5112,Highway/Expressway,1,0.2563,2,39,2000,446,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.943604,40.587644,0.0 -111.938730,40.587644,0.0</coordinates></LineString>","<LineString><coordinates>-111.943604,40.587762,0.0 -111.938730,40.587762,0.0</coordinates></LineString>"
Cent,11160,,11160,1318,Freeway,1,0.2384,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.938877,40.590962,0.0 -111.943410,40.591009,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.943411,40.590891,0.0</coordinates></LineString>"
Redwood R,11160,,11160,5112,Highway/Expressway,1,0.2128,3,43,2000,284.8,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938996,40.590838,0.0 -111.938848,40.587756,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.938730,40.587762,0.0</coordinates></LineString>"
Redwood R,11160,,11160,5113,Highway/Expressway,1,0.2187,3,43,2000,284.8,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938760,40.590840,0.0 -111.938652,40.594009,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.938770,40.594013,0.0</coordinates></LineString>"
Cent,11161,,11161,1322,Freeway,1,0.267,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.929273,40.591165,0.0 -111.934350,40.591124,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.934349,40.591006,0.0</coordinates></LineString>"
1300 West,11161,,11161,5103,Major arterial,1,0.2721,1,32,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929154,40.591046,0.0 -111.929105,40.594990,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.929223,40.594991,0.0</coordinates></LineString>"
1300 West,11161,,11161,5114,Major arterial,1,0.2244,1,32,2000,666.4,4,120,12,19,0,0.1,,0,"<LineString><coordinates>-111.929390,40.591044,0.0 -111.929313,40.587791,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.929195,40.587794,0.0</coordinates></LineString>"
Cent,11172,,11172,1346,Freeway,1,0.2518,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.938821,40.584289,0.0 -111.943607,40.584210,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.943605,40.584092,0.0</coordinates></LineString>"
Cent,11172,,11172,1353,Freeway,1,0.2395,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.938822,40.584053,0.0 -111.934269,40.583950,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.934266,40.584068,0.0</coordinates></LineString>"
Redwood R,11172,,11172,5112,Highway/Expressway,1,0.2477,2,39,2000,446,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938701,40.584168,0.0 -111.938612,40.587759,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.938730,40.587762,0.0</coordinates></LineString>"
Redwood R,11172,,11172,5210,Highway/Expressway,1,0.4974,2,39,2000,446,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.938937,40.584170,0.0 -111.938859,40.576960,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.938741,40.576961,0.0</coordinates></LineString>"
Cent,11173,,11173,1353,Freeway,1,0.2648,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.929253,40.584487,0.0 -111.934273,40.584186,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.934266,40.584068,0.0</coordinates></LineString>"
Cent,11173,,11173,1354,Freeway,1,0.3067,7,20,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.929252,40.584251,0.0 -111.923434,40.583936,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.923428,40.584054,0.0</coordinates></LineString>"
1300 West,11173,,11173,5114,Major arterial,1,0.2362,1,29,2000,666.4,4,120,12,19,0,0.1,,0,"<LineString><coordinates>-111.929128,40.584367,0.0 -111.929077,40.587792,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.929195,40.587794,0.0</coordinates></LineString>"
1300 West,11173,,11173,5219,Major arterial,1,0.5262,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929364,40.584368,0.0 -111.929290,40.576739,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.929172,40.576740,0.0</coordinates></LineString>"
9800 Sout,11180,,11180,5211,Major arterial,1,0.3029,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.944445,40.573135,0.0 -111.938690,40.572993,0.0</coordinates></LineString>","<LineString><coordinates>-111.944442,40.573253,0.0 -111.938687,40.573111,0.0</coordinates></LineString>"
Cent,11181,,11181,1349,Freeway,1,0.3091,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.930943,40.573252,0.0 -111.934264,40.576949,0.0</coordinates></LineString>","<LineString><coordinates>-111.931031,40.573173,0.0 -111.934352,40.576870,0.0</coordinates></LineString>"
Cent,11181,,11181,1352,Freeway,1,0.3966,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.931135,40.573230,0.0 -111.934067,40.567933,0.0</coordinates></LineString>","<LineString><coordinates>-111.931031,40.573173,0.0 -111.933963,40.567876,0.0</coordinates></LineString>"
9800 Sout,11181,,11181,5211,Major arterial,1,0.4027,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.931032,40.573291,0.0 -111.938688,40.573229,0.0</coordinates></LineString>","<LineString><coordinates>-111.931031,40.573173,0.0 -111.938687,40.573111,0.0</coordinates></LineString>"
9800 Sout,11181,,11181,11182,Major arterial,1,0.0616,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.931097,40.573075,0.0 -111.930220,40.572482,0.0</coordinates></LineString>","<LineString><coordinates>-111.931031,40.573173,0.0 -111.930154,40.572580,0.0</coordinates></LineString>"
9800 Sout,11182,,11182,5232,Major arterial,1,0.0505,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.930165,40.572462,0.0 -111.929212,40.572375,0.0</coordinates></LineString>","<LineString><coordinates>-111.930154,40.572580,0.0 -111.929201,40.572493,0.0</coordinates></LineString>"
9800 Sout,11182,,11182,11181,Major arterial,1,0.0616,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.930088,40.572678,0.0 -111.930965,40.573271,0.0</coordinates></LineString>","<LineString><coordinates>-111.930154,40.572580,0.0 -111.931031,40.573173,0.0</coordinates></LineString>"
Cent,11183,,11183,1355,Freeway,1,0.2952,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.923293,40.572513,0.0 -111.924633,40.576668,0.0</coordinates></LineString>","<LineString><coordinates>-111.923406,40.572477,0.0 -111.924746,40.576632,0.0</coordinates></LineString>"
Cent,11183,,11183,1356,Freeway,1,0.3674,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.923523,40.572493,0.0 -111.924231,40.567193,0.0</coordinates></LineString>","<LineString><coordinates>-111.923406,40.572477,0.0 -111.924114,40.567177,0.0</coordinates></LineString>"
9800 Sout,11183,,11183,5215,Major arterial,1,0.1961,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.923407,40.572359,0.0 -111.919679,40.572336,0.0</coordinates></LineString>","<LineString><coordinates>-111.923406,40.572477,0.0 -111.919678,40.572454,0.0</coordinates></LineString>"
9800 Sout,11183,,11183,5232,Major arterial,1,0.3048,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.923406,40.572595,0.0 -111.929201,40.572611,0.0</coordinates></LineString>","<LineString><coordinates>-111.923406,40.572477,0.0 -111.929201,40.572493,0.0</coordinates></LineString>"
9800 Sout,11184,,11184,5588,Major arterial,1,0.1725,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.913782,40.572449,0.0 -111.917030,40.572106,0.0</coordinates></LineString>","<LineString><coordinates>-111.913770,40.572331,0.0 -111.917018,40.571988,0.0</coordinates></LineString>"
9800 Sout,11184,,11184,11257,Major arterial,1,0.335,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.913821,40.572224,0.0 -111.908422,40.569647,0.0</coordinates></LineString>","<LineString><coordinates>-111.913770,40.572331,0.0 -111.908371,40.569754,0.0</coordinates></LineString>"
9000 Sout,11255,,11255,5117,Highway/Expressway,1,0.1231,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.907891,40.587931,0.0 -111.910230,40.587835,0.0</coordinates></LineString>","<LineString><coordinates>-111.907886,40.587813,0.0 -111.910225,40.587717,0.0</coordinates></LineString>"
9000 Sout,11255,,11255,5118,Highway/Expressway,1,0.1912,2,32,2000,423.7,2,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.907879,40.587695,0.0 -111.904253,40.587896,0.0</coordinates></LineString>","<LineString><coordinates>-111.907886,40.587813,0.0 -111.904260,40.588014,0.0</coordinates></LineString>"
Cent,11257,,11257,1404,Freeway,1,0.1389,7,20,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.908253,40.569741,0.0 -111.908035,40.571747,0.0</coordinates></LineString>","<LineString><coordinates>-111.908371,40.569754,0.0 -111.908153,40.571760,0.0</coordinates></LineString>"
9800 Sout,11257,,11257,5175,Major arterial,1,0.2117,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.908373,40.569636,0.0 -111.904350,40.569578,0.0</coordinates></LineString>","<LineString><coordinates>-111.908371,40.569754,0.0 -111.904348,40.569696,0.0</coordinates></LineString>"
9800 Sout,11257,,11257,11184,Major arterial,1,0.335,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.908320,40.569861,0.0 -111.913719,40.572438,0.0</coordinates></LineString>","<LineString><coordinates>-111.908371,40.569754,0.0 -111.913770,40.572331,0.0</coordinates></LineString>"
Cent,11259,,11259,1356,Freeway,1,0.3823,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.926631,40.561955,0.0 -111.924008,40.567123,0.0</coordinates></LineString>","<LineString><coordinates>-111.926737,40.562009,0.0 -111.924114,40.567177,0.0</coordinates></LineString>"
South Jor,11259,,11259,5214,Principal arterial,1,0.1306,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.926728,40.562127,0.0 -111.929198,40.562318,0.0</coordinates></LineString>","<LineString><coordinates>-111.926737,40.562009,0.0 -111.929207,40.562200,0.0</coordinates></LineString>"
South Jor,11259,,11259,5587,Principal arterial,1,0.4105,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.926763,40.561893,0.0 -111.919286,40.560193,0.0</coordinates></LineString>","<LineString><coordinates>-111.926737,40.562009,0.0 -111.919260,40.560309,0.0</coordinates></LineString>"
Cent,11261,,11261,1352,Freeway,1,0.3863,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.934494,40.562284,0.0 -111.933845,40.567862,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.933963,40.567876,0.0</coordinates></LineString>"
Cent,11261,,11261,1397,Freeway,1,0.6112,7,21,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.934728,40.562324,0.0 -111.936705,40.553591,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.936589,40.553565,0.0</coordinates></LineString>"
South Jor,11261,,11261,5208,Principal arterial,1,0.2147,2,36,2000,407.2,3,120,12,12,0,0.1,,0,"<LineString><coordinates>-111.934612,40.562416,0.0 -111.938693,40.562403,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.938693,40.562285,0.0</coordinates></LineString>"
South Jor,11261,,11261,5214,Principal arterial,1,0.2844,2,36,2000,407.2,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.934614,40.562180,0.0 -111.929209,40.562082,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.929207,40.562200,0.0</coordinates></LineString>"
1300 West,11281,,11281,5214,Major arterial,1,0.4441,1,29,2000,666.4,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929035,40.555762,0.0 -111.929089,40.562201,0.0</coordinates></LineString>","<LineString><coordinates>-111.929153,40.555761,0.0 -111.929207,40.562200,0.0</coordinates></LineString>"
10400 Sou,11282,,11282,5208,Principal arterial,1,0.2666,1,35,2000,857.3,3,120,12,25,0,0.1,,0,"<LineString><coordinates>-111.943761,40.562129,0.0 -111.938692,40.562167,0.0</coordinates></LineString>","<LineString><coordinates>-111.943762,40.562247,0.0 -111.938693,40.562285,0.0</coordinates></LineString>"
Cent,11489,,11489,1360,Freeway,1,0.2373,7,20,2000,1428.6,1,220,12,0,0,0.1,,0,"<LineString><coordinates>-111.902537,40.580619,0.0 -111.901719,40.584001,0.0</coordinates></LineString>","<LineString><coordinates>-111.902652,40.580647,0.0 -111.901834,40.584029,0.0</coordinates></LineString>"
9400 Sout,11489,,11489,7984,Principal arterial,1,0.1026,1,30,2000,814.4,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902652,40.580529,0.0 -111.900701,40.580530,0.0</coordinates></LineString>","<LineString><coordinates>-111.902652,40.580647,0.0 -111.900701,40.580648,0.0</coordinates></LineString>"
9400 Sout,11489,,11489,8172,Principal arterial,1,0.1499,1,35,2000,857.3,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902650,40.580765,0.0 -111.905501,40.580817,0.0</coordinates></LineString>","<LineString><coordinates>-111.902652,40.580647,0.0 -111.905503,40.580699,0.0</coordinates></LineString>"
300 West,11507,,11507,3689,Major arterial,1,0.094,2,25,2000,300.7,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902518,40.562275,0.0 -111.900739,40.562403,0.0</coordinates></LineString>","<LineString><coordinates>-111.902527,40.562393,0.0 -111.900748,40.562521,0.0</coordinates></LineString>"
300 West,11507,,11507,5216,Major arterial,1,0.2346,2,25,2000,300.7,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902645,40.562402,0.0 -111.902892,40.559006,0.0</coordinates></LineString>","<LineString><coordinates>-111.902527,40.562393,0.0 -111.902774,40.558997,0.0</coordinates></LineString>"
700 West,11763,,11763,5730,Major arterial,1,0.1123,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905606,40.584910,0.0 -111.905617,40.583283,0.0</coordinates></LineString>","<LineString><coordinates>-111.905488,40.584909,0.0 -111.905499,40.583282,0.0</coordinates></LineString>"
700 West,11763,,11763,7210,Major arterial,1,0.0747,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905391,40.584841,0.0 -111.904724,40.585798,0.0</coordinates></LineString>","<LineString><coordinates>-111.905488,40.584909,0.0 -111.904821,40.585866,0.0</coordinates></LineString>"
1300 West,11827,,11827,5440,Major arterial,1,0.1838,1,32,2000,666.4,4,120,12,19,0,0.1,,0,"<LineString><coordinates>-111.929310,40.626782,0.0 -111.929307,40.624117,0.0</coordinates></LineString>","<LineString><coordinates>-111.929192,40.626782,0.0 -111.929189,40.624117,0.0</coordinates></LineString>"
500 West,11910,,11910,5118,Major arterial,1,0.1358,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904376,40.589983,0.0 -111.904378,40.588014,0.0</coordinates></LineString>","<LineString><coordinates>-111.904258,40.589983,0.0 -111.904260,40.588014,0.0</coordinates></LineString>"
500 West,11910,,11910,10853,Major arterial,1,0.166,1,24,2000,633.1,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904140,40.589992,0.0 -111.904324,40.592394,0.0</coordinates></LineString>","<LineString><coordinates>-111.904258,40.589983,0.0 -111.904442,40.592385,0.0</coordinates></LineString>"
Riverside,1358,,1358,3000,Principal arterial,1,0.12113,1,35,2000,600,3,120,12,18,0,0.1,,0,"<LineString><coordinates>-111.911554,40.583628,0.0 -111.913192,40.583352,0.0 -111.914964,40.583007,0.0 -111.915773,40.582364,0.0 -111.916259,40.581306,0.0</coordinates></LineString>","<LineString><coordinates>-111.911502,40.583522,0.0 -111.913140,40.583246,0.0 -111.914912,40.582901,0.0 -111.915721,40.582258,0.0 -111.916207,40.581200,0.0</coordinates></LineString>"
Riverside,1358,,1358,5117,Principal arterial,1,0.12113,1,35,2000,600,3,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910338,40.587751,0.0 -111.910423,40.585068,0.0 -111.910475,40.584838,0.0 -111.910554,40.584615,0.0 -111.910659,40.584403,0.0 -111.910788,40.584205,0.0 -111.910940,40.584024,0.0 -111.911112,40.583862,0.0 -111.911302,40.583722,0.0 -111.911508,40.583605,0.0 -111.911615,40.583556,0.0</coordinates></LineString>","<LineString><coordinates>-111.910225,40.587717,0.0 -111.910310,40.585034,0.0 -111.910362,40.584804,0.0 -111.910441,40.584581,0.0 -111.910546,40.584369,0.0 -111.910675,40.584171,0.0 -111.910827,40.583990,0.0 -111.910999,40.583828,0.0 -111.911189,40.583688,0.0 -111.911395,40.583571,0.0 -111.911502,40.583522,0.0</coordinates></LineString>"
