agent_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,departure_time,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,number_of_nodes
4149,5076,4136,5076,4136,1038.64,1,1,1,30.00,1,0,5,
4150,5076,20021,5076,20021,1038.65,1,1,1,10.00,1,0,3,
4151,20,4136,20,4136,1038.68,1,1,1,20.00,2,0,4,
4152,4147,4136,4147,4136,1038.70,1,1,1,15.00,1,0,5,
4153,20021,5076,20021,5076,1038.71,1,1,1,10.00,2,0,3,
4154,4023,4136,4023,4136,1038.72,1,1,1,40.00,1,0,3,
4155,4023,9715,4023,9715,1038.72,1,1,1,20.00,2,0,3,
4156,5076,20,5076,20,1038.75,1,1,1,10.00,1,0,4,
4157,20,4023,20,4023,1038.75,1,1,1,30.00,1,0,4,
4158,4136,5076,4136,5076,1038.76,1,1,1,5.00,2,0,5,
4159,5076,4136,5076,4136,1038.77,1,1,1,60.00,1,0,5,
4160,20021,4136,20021,4136,1038.77,1,1,1,20.00,1,0,5,
4161,20,4136,20,4136,1038.77,1,1,1,15.00,1,0,4,
4162,4147,4136,4147,4136,1038.78,1,1,1,60.00,1,0,5,
4163,20,5076,20,5076,1038.78,1,1,1,5.00,1,0,4,
4164,20,20021,20,20021,1038.80,1,1,1,10.00,1,0,4,
4165,20,9715,20,9715,1038.81,1,1,1,20.00,1,0,4,
4166,20020,4136,20020,4136,1038.81,1,1,1,30.00,1,0,4,
4167,4023,5076,4023,5076,1038.81,1,1,1,20.00,1,0,5,
4168,4147,4136,4147,4136,1038.86,1,1,1,1.00,1,0,5,
4169,4147,5076,4147,5076,1038.86,1,1,1,10.00,1,0,3,
4170,4147,9715,4147,9715,1038.87,1,1,1,10.00,1,0,5,
4171,20,4136,20,4136,1038.87,1,1,1,15.00,1,0,4,
4172,4023,9715,4023,9715,1038.88,1,1,1,20.00,2,0,3,
4173,5076,4136,5076,4136,1038.89,1,1,1,15.00,1,0,5,
4174,9715,4023,9715,4023,1038.89,1,1,1,30.00,1,0,3,
4175,4136,5076,4136,5076,1038.91,1,1,1,1.00,1,0,5,
4176,9715,4136,9715,4136,1038.91,1,1,1,20.00,1,0,3,
4177,20,4147,20,4147,1038.93,1,1,1,5.00,1,0,4,
4178,4147,4136,4147,4136,1038.94,1,1,1,15.00,2,0,5,
4179,20,4136,20,4136,1038.97,1,1,1,40.00,1,0,4,
4180,5076,4147,5076,4147,1038.99,1,1,1,30.00,1,0,3,
4181,5076,4136,5076,4136,1039.01,1,1,1,30.00,1,0,5,
4182,4147,20,4147,20,1039.01,1,1,1,1.00,2,0,4,
4183,4147,4136,4147,4136,1039.02,1,1,1,10.00,1,0,5,
4184,20,5076,20,5076,1039.02,1,1,1,10.00,1,0,4,
4185,4023,9715,4023,9715,1039.05,1,1,1,20.00,1,0,3,
4186,4136,5076,4136,5076,1039.06,1,1,1,5.00,1,0,5,
4187,20,4136,20,4136,1039.07,1,1,1,10.00,2,0,4,
4188,9715,20020,9715,20020,1039.09,1,1,1,30.00,1,0,4,
4189,4147,20020,4147,20020,1039.09,1,1,1,30.00,1,0,4,
4190,4147,5076,4147,5076,1039.09,1,1,1,30.00,1,0,3,
4191,4147,4136,4147,4136,1039.10,1,1,1,5.00,1,0,5,
4192,20020,4136,20020,4136,1039.12,1,1,1,15.00,1,0,4,
4193,5076,4136,5076,4136,1039.14,1,1,1,5.00,1,0,5,
4194,20021,4136,20021,4136,1039.16,1,1,1,30.00,2,0,5,
4195,20,4136,20,4136,1039.17,1,1,1,10.00,2,0,4,
4196,4147,4136,4147,4136,1039.18,1,1,1,1.00,1,0,5,
4197,9715,20,9715,20,1039.20,1,1,1,1.00,1,0,4,
4198,9715,4023,9715,4023,1039.21,1,1,1,15.00,1,0,3,
4199,4023,9715,4023,9715,1039.21,1,1,1,10.00,1,0,3,
4200,4136,5076,4136,5076,1039.22,1,1,1,10.00,1,0,5,
4201,4023,4136,4023,4136,1039.23,1,1,1,15.00,1,0,3,
4202,20,9715,20,9715,1039.25,1,1,1,5.00,1,0,4,
4203,4147,4136,4147,4136,1039.26,1,1,1,20.00,1,0,5,
4204,5076,4136,5076,4136,1039.26,1,1,1,10.00,1,0,5,
4205,20,5076,20,5076,1039.27,1,1,1,10.00,1,0,4,
4206,20,4136,20,4136,1039.27,1,1,1,20.00,1,0,4,
4207,20,4023,20,4023,1039.29,1,1,1,5.00,1,0,4,
4208,4147,5076,4147,5076,1039.32,1,1,1,30.00,1,0,3,
4209,4147,4136,4147,4136,1039.34,1,1,1,10.00,1,0,5,
4210,4147,9715,4147,9715,1039.35,1,1,1,15.00,1,0,5,
4211,4136,5076,4136,5076,1039.37,1,1,1,30.00,1,0,5,
4212,20,4136,20,4136,1039.37,1,1,1,20.00,1,0,4,
4213,4023,9715,4023,9715,1039.37,1,1,1,10.00,2,15,3,
4214,5076,4136,5076,4136,1039.38,1,1,1,20.00,1,0,5,
4215,20021,5076,20021,5076,1039.41,1,1,1,40.00,1,0,3,
4216,4136,20,4136,20,1039.41,1,1,1,5.00,1,0,4,
4217,4147,4136,4147,4136,1039.42,1,1,1,10.00,1,0,5,
4218,20020,4136,20020,4136,1039.43,1,1,1,30.00,1,0,4,
4219,20,4136,20,4136,1039.47,1,1,1,30.00,1,0,4,
4220,4147,4136,4147,4136,1039.50,1,1,1,20.00,1,0,5,
4221,5076,4136,5076,4136,1039.51,1,1,1,5.00,1,0,5,
4222,20,5076,20,5076,1039.51,1,1,1,20.00,2,0,4,
4223,20,4147,20,4147,1039.51,1,1,1,30.00,1,0,4,
4224,4136,5076,4136,5076,1039.52,1,1,1,10.00,2,0,5,
4225,9715,4023,9715,4023,1039.52,1,1,1,40.00,1,0,3,
4226,4023,9715,4023,9715,1039.54,1,1,1,20.00,1,0,3,
4227,5076,4147,5076,4147,1039.54,1,1,1,15.00,1,0,3,
4228,4147,5076,4147,5076,1039.55,1,1,1,30.00,2,0,3,
4229,20021,4136,20021,4136,1039.55,1,1,1,30.00,2,0,5,
4230,4023,20,4023,20,1039.57,1,1,1,10.00,1,0,4,
4231,9715,4136,9715,4136,1039.57,1,1,1,30.00,1,0,3,
4232,20,4136,20,4136,1039.57,1,1,1,10.00,1,0,4,
4233,4147,4136,4147,4136,1039.58,1,1,1,1.00,1,0,5,
4234,20,20021,20,20021,1039.60,1,1,1,10.00,1,0,4,
4235,5076,4136,5076,4136,1039.63,1,1,1,20.00,1,0,5,
4236,4147,4136,4147,4136,1039.66,1,1,1,10.00,1,0,5,
4237,9715,5076,9715,5076,1039.66,1,1,1,30.00,1,0,5,
4238,20,4136,20,4136,1039.67,1,1,1,30.00,1,0,4,
4239,4136,5076,4136,5076,1039.67,1,1,1,30.00,2,0,5,
4240,4023,9715,4023,9715,1039.70,1,1,1,1.00,1,0,3,
4241,20,9715,20,9715,1039.70,1,1,1,10.00,1,0,4,
4242,9715,4147,9715,4147,1039.71,1,1,1,10.00,1,0,5,
4243,4147,4136,4147,4136,1039.73,1,1,1,30.00,1,0,5,
4244,20020,4136,20020,4136,1039.74,1,1,1,10.00,1,0,4,
4245,4023,4136,4023,4136,1039.74,1,1,1,20.00,1,0,3,
4246,5076,4136,5076,4136,1039.75,1,1,1,5.00,1,0,5,
4247,20,5076,20,5076,1039.76,1,1,1,5.00,1,0,4,
4248,20,4136,20,4136,1039.77,1,1,1,15.00,1,0,4,
4249,4147,5076,4147,5076,1039.77,1,1,1,10.00,2,0,3,
4250,4147,4136,4147,4136,1039.81,1,1,1,15.00,2,0,5,
4251,20,4023,20,4023,1039.82,1,1,1,10.00,1,0,4,
4252,4136,5076,4136,5076,1039.82,1,1,1,1.00,1,0,5,
4253,4023,5076,4023,5076,1039.83,1,1,1,10.00,1,0,5,
4254,4147,9715,4147,9715,1039.84,1,1,1,10.00,1,0,5,
4255,9715,4023,9715,4023,1039.84,1,1,1,10.00,2,0,3,
4256,4147,20,4147,20,1039.86,1,1,1,15.00,1,0,4,
4257,4023,9715,4023,9715,1039.86,1,1,1,40.00,1,0,3,
4258,20,4136,20,4136,1039.87,1,1,1,10.00,1,0,4,
4259,5076,4136,5076,4136,1039.88,1,1,1,10.00,2,0,5,
4260,4147,4136,4147,4136,1039.89,1,1,1,30.00,1,0,5,
4261,20021,4136,20021,4136,1039.94,1,1,1,30.00,1,0,5,
4262,20,4136,20,4136,1039.97,1,1,1,1.00,1,0,4,
4263,4147,4136,4147,4136,1039.97,1,1,1,15.00,1,0,5,
4264,4136,5076,4136,5076,1039.97,1,1,1,5.00,2,0,5,
4265,5076,4136,5076,4136,1040.00,1,1,1,20.00,2,0,5,
4266,20,5076,20,5076,1040.00,1,1,1,15.00,2,0,4,
4267,4147,5076,4147,5076,1040.00,1,1,1,40.00,2,0,3,
4268,5076,20,5076,20,1040.00,1,1,1,30.00,2,0,4,
4269,4023,9715,4023,9715,1040.03,1,1,1,60.00,1,0,3,
4270,20020,4136,20020,4136,1040.05,1,1,1,20.00,1,0,4,
4271,4147,4136,4147,4136,1040.05,1,1,1,5.00,1,0,5,
4272,20,4136,20,4136,1040.07,1,1,1,10.00,2,0,4,
4273,5076,4147,5076,4147,1040.09,1,1,1,30.00,2,0,3,
4274,20,4147,20,4147,1040.10,1,1,1,10.00,1,0,4,
4275,20021,5076,20021,5076,1040.12,1,1,1,10.00,1,0,3,
4276,5076,4136,5076,4136,1040.12,1,1,1,10.00,1,0,5,
4277,4136,5076,4136,5076,1040.13,1,1,1,5.00,1,0,5,
4278,4147,4136,4147,4136,1040.13,1,1,1,1.00,1,0,5,
4279,20,9715,20,9715,1040.15,1,1,1,15.00,1,0,4,
4280,9715,4023,9715,4023,1040.16,1,1,1,10.00,1,0,3,
4281,20,4136,20,4136,1040.17,1,1,1,10.00,1,0,4,
4282,4023,9715,4023,9715,1040.19,1,1,1,20.00,1,0,3,
4283,4147,4136,4147,4136,1040.21,1,1,1,5.00,1,0,5,
4284,9715,4136,9715,4136,1040.22,1,1,1,10.00,1,0,3,
4285,4147,5076,4147,5076,1040.23,1,1,1,5.00,2,0,3,
4286,20,5076,20,5076,1040.24,1,1,1,10.00,1,0,4,
4287,5076,4136,5076,4136,1040.25,1,1,1,30.00,1,0,5,
4288,4023,4136,4023,4136,1040.26,1,1,1,10.00,1,0,3,
4289,20,4136,20,4136,1040.26,1,1,1,30.00,2,0,4,
4290,5076,20021,5076,20021,1040.27,1,1,1,10.00,1,0,3,
4291,4136,5076,4136,5076,1040.28,1,1,1,5.00,2,0,5,
4292,4147,4136,4147,4136,1040.29,1,1,1,5.00,2,0,5,
4293,20021,4136,20021,4136,1040.32,1,1,1,5.00,1,0,5,
4294,4147,9715,4147,9715,1040.32,1,1,1,30.00,2,0,5,
4295,4023,4147,4023,4147,1040.32,1,1,1,5.00,1,0,5,
4296,4023,9715,4023,9715,1040.35,1,1,1,10.00,1,0,3,
4297,20,4023,20,4023,1040.36,1,1,1,30.00,1,0,4,
4298,20020,4136,20020,4136,1040.36,1,1,1,20.00,1,0,4,
4299,20,4136,20,4136,1040.36,1,1,1,10.00,1,0,4,
4300,5076,4136,5076,4136,1040.37,1,1,1,20.00,1,0,5,
4301,4147,4136,4147,4136,1040.37,1,1,1,5.00,2,0,5,
4302,9715,20,9715,20,1040.40,1,1,1,5.00,1,0,4,
4303,20,20021,20,20021,1040.40,1,1,1,10.00,1,0,4,
4304,4136,5076,4136,5076,1040.43,1,1,1,5.00,2,0,5,
4305,4147,4136,4147,4136,1040.45,1,1,1,20.00,2,0,5,
4306,4147,5076,4147,5076,1040.45,1,1,1,10.00,2,0,3,
4307,4147,20020,4147,20020,1040.45,1,1,1,10.00,1,0,4,
4308,20,4136,20,4136,1040.46,1,1,1,30.00,2,0,4,
4309,9715,4023,9715,4023,1040.48,1,1,1,10.00,1,0,3,
4310,20,5076,20,5076,1040.49,1,1,1,30.00,1,0,4,
4311,5076,4136,5076,4136,1040.49,1,1,1,30.00,1,0,5,
4312,4023,9715,4023,9715,1040.52,1,1,1,20.00,1,0,3,
4313,4147,4136,4147,4136,1040.53,1,1,1,1.00,1,0,5,
4314,20,4136,20,4136,1040.56,1,1,1,1.00,1,0,4,
4315,4136,5076,4136,5076,1040.58,1,1,1,10.00,1,0,5,
4316,20,9715,20,9715,1040.60,1,1,1,20.00,2,0,4,
4317,4147,4136,4147,4136,1040.61,1,1,1,30.00,2,0,5,
4318,5076,4136,5076,4136,1040.62,1,1,1,15.00,1,0,5,
4319,5076,4147,5076,4147,1040.64,1,1,1,30.00,1,0,3,
4320,20,4136,20,4136,1040.66,1,1,1,10.00,2,0,4,
4321,20020,4136,20020,4136,1040.67,1,1,1,15.00,1,0,4,
4322,20,4147,20,4147,1040.68,1,1,1,10.00,1,0,4,
4323,4023,9715,4023,9715,1040.68,1,1,1,30.00,1,0,3,
4324,4147,5076,4147,5076,1040.68,1,1,1,30.00,2,0,3,
4325,9715,5076,9715,5076,1040.69,1,1,1,10.00,2,0,5,
4326,4147,4136,4147,4136,1040.69,1,1,1,5.00,1,0,5,
4327,4147,20,4147,20,1040.70,1,1,1,10.00,1,0,4,
4328,20021,4136,20021,4136,1040.71,1,1,1,10.00,1,0,5,
4329,20,5076,20,5076,1040.73,1,1,1,30.00,1,0,4,
4330,4136,5076,4136,5076,1040.73,1,1,1,1.00,1,0,5,
4331,5076,4136,5076,4136,1040.74,1,1,1,10.00,1,0,5,
4332,20,4136,20,4136,1040.76,1,1,1,10.00,1,0,4,
4333,4147,4023,4147,4023,1040.77,1,1,1,20.00,2,0,5,
4334,4023,4136,4023,4136,1040.77,1,1,1,30.00,1,0,3,
4335,4147,4136,4147,4136,1040.77,1,1,1,30.00,1,0,5,
4336,9715,4023,9715,4023,1040.79,1,1,1,20.00,1,0,3,
4337,4147,9715,4147,9715,1040.81,1,1,1,20.00,1,0,5,
4338,20021,5076,20021,5076,1040.82,1,1,1,15.00,1,0,3,
4339,4023,9715,4023,9715,1040.84,1,1,1,5.00,2,0,3,
4340,4023,5076,4023,5076,1040.85,1,1,1,20.00,1,0,5,
4341,4147,4136,4147,4136,1040.85,1,1,1,10.00,1,0,5,
4342,20,4136,20,4136,1040.86,1,1,1,30.00,1,0,4,
4343,5076,4136,5076,4136,1040.86,1,1,1,30.00,1,0,5,
4344,4023,20,4023,20,1040.87,1,1,1,10.00,1,0,4,
4345,9715,4136,9715,4136,1040.87,1,1,1,20.00,1,0,3,
4346,4136,9715,4136,9715,1040.87,1,1,1,5.00,1,0,3,
4347,4136,5076,4136,5076,1040.89,1,1,1,20.00,1,0,5,
4348,20,4023,20,4023,1040.89,1,1,1,10.00,2,0,4,
4349,4147,5076,4147,5076,1040.91,1,1,1,30.00,2,0,3,
4350,4147,4136,4147,4136,1040.93,1,1,1,10.00,1,0,5,
4351,20,4136,20,4136,1040.96,1,1,1,20.00,1,0,4,
4352,20,5076,20,5076,1040.98,1,1,1,5.00,2,0,4,
4353,20020,4136,20020,4136,1040.98,1,1,1,5.00,1,0,4,
4354,5076,4136,5076,4136,1040.99,1,1,1,10.00,1,0,5,
4355,4147,4136,4147,4136,1041.01,1,1,1,10.00,2,0,5,
4356,4023,9715,4023,9715,1041.01,1,1,1,10.00,1,0,3,
4357,4136,5076,4136,5076,1041.04,1,1,1,10.00,1,0,5,
4358,20,9715,20,9715,1041.04,1,1,1,30.00,1,0,4,
4359,20,4136,20,4136,1041.06,1,1,1,20.00,1,0,4,
4360,4147,4136,4147,4136,1041.09,1,1,1,15.00,2,0,5,
4361,20021,4136,20021,4136,1041.10,1,1,1,30.00,1,0,5,
4362,5076,4136,5076,4136,1041.11,1,1,1,5.00,1,0,5,
4363,9715,4023,9715,4023,1041.11,1,1,1,5.00,2,0,3,
4364,4147,5076,4147,5076,1041.14,1,1,1,20.00,1,0,3,
4365,20,4136,20,4136,1041.16,1,1,1,10.00,1,0,4,
4366,4147,4136,4147,4136,1041.17,1,1,1,20.00,1,0,5,
4367,4023,9715,4023,9715,1041.17,1,1,1,10.00,2,0,3,
4368,4136,5076,4136,5076,1041.19,1,1,1,5.00,1,0,5,
4369,5076,4147,5076,4147,1041.19,1,1,1,60.00,1,0,3,
4370,20,20021,20,20021,1041.20,1,1,1,15.00,1,0,4,
4371,20,5076,20,5076,1041.22,1,1,1,15.00,1,0,4,
4372,5076,4136,5076,4136,1041.23,1,1,1,30.00,1,0,5,
4373,4147,4136,4147,4136,1041.25,1,1,1,30.00,1,0,5,
4374,5076,20,5076,20,1041.25,1,1,1,20.00,2,0,4,
4375,20,4136,20,4136,1041.26,1,1,1,30.00,1,0,4,
4376,20,4147,20,4147,1041.26,1,1,1,15.00,1,0,4,
4377,4023,4136,4023,4136,1041.28,1,1,1,10.00,1,0,3,
4378,4147,9715,4147,9715,1041.29,1,1,1,20.00,1,0,5,
4379,20020,4136,20020,4136,1041.30,1,1,1,5.00,1,0,4,
4380,4147,4136,4147,4136,1041.33,1,1,1,15.00,1,0,5,
4381,4023,9715,4023,9715,1041.34,1,1,1,1.00,1,0,3,
4382,4136,5076,4136,5076,1041.34,1,1,1,10.00,1,0,5,
4383,20,4136,20,4136,1041.36,1,1,1,20.00,1,0,4,
4384,5076,4136,5076,4136,1041.36,1,1,1,10.00,1,0,5,
4385,4147,5076,4147,5076,1041.36,1,1,1,10.00,1,0,3,
4386,4147,4136,4147,4136,1041.41,1,1,1,30.00,2,0,5,
4387,9715,4147,9715,4147,1041.43,1,1,1,1.00,1,0,5,
4388,20,4023,20,4023,1041.43,1,1,1,10.00,1,0,4,
4389,9715,4023,9715,4023,1041.43,1,1,1,5.00,2,0,3,
4390,20,4136,20,4136,1041.46,1,1,1,10.00,1,0,4,
4391,20,5076,20,5076,1041.46,1,1,1,30.00,1,0,4,
4392,5076,4136,5076,4136,1041.48,1,1,1,1.00,1,0,5,
4393,20021,4136,20021,4136,1041.48,1,1,1,10.00,1,0,5,
4394,4147,4136,4147,4136,1041.49,1,1,1,30.00,1,0,5,
4395,20,9715,20,9715,1041.49,1,1,1,40.00,1,0,4,
4396,4136,5076,4136,5076,1041.49,1,1,1,10.00,1,0,5,
4397,4023,9715,4023,9715,1041.50,1,1,1,15.00,2,0,3,
4398,9715,4136,9715,4136,1041.52,1,1,1,20.00,2,0,3,
4399,20021,5076,20021,5076,1041.53,1,1,1,5.00,1,0,3,
4400,4147,20,4147,20,1041.55,1,1,1,10.00,1,0,4,
4401,20,4136,20,4136,1041.56,1,1,1,1.00,2,0,4,
4402,4147,4136,4147,4136,1041.56,1,1,1,1.00,1,0,5,
4403,4147,5076,4147,5076,1041.59,1,1,1,10.00,2,0,3,
4404,9715,20,9715,20,1041.60,1,1,1,10.00,1,0,4,
4405,5076,4136,5076,4136,1041.60,1,1,1,1.00,1,0,5,
4406,20020,4136,20020,4136,1041.61,1,1,1,15.00,1,0,4,
4407,4147,4136,4147,4136,1041.64,1,1,1,20.00,2,0,5,
4408,4136,5076,4136,5076,1041.65,1,1,1,30.00,2,0,5,
4409,20,4136,20,4136,1041.66,1,1,1,15.00,1,0,4,
4410,4023,9715,4023,9715,1041.66,1,1,1,30.00,2,0,3,
4411,20,5076,20,5076,1041.71,1,1,1,10.00,1,0,4,
4412,4147,4136,4147,4136,1041.72,1,1,1,10.00,1,0,5,
4413,9715,5076,9715,5076,1041.72,1,1,1,1.00,1,0,5,
4414,5076,4136,5076,4136,1041.73,1,1,1,30.00,1,0,5,
4415,5076,4147,5076,4147,1041.74,1,1,1,10.00,1,0,3,
4416,9715,4023,9715,4023,1041.75,1,1,1,10.00,1,0,3,
4417,20,4136,20,4136,1041.76,1,1,1,5.00,1,0,4,
4418,4147,9715,4147,9715,1041.77,1,1,1,30.00,1,0,5,
4419,4023,4136,4023,4136,1041.79,1,1,1,15.00,1,0,3,
4420,4136,5076,4136,5076,1041.80,1,1,1,30.00,1,0,5,
4421,4147,4136,4147,4136,1041.80,1,1,1,5.00,1,0,5,
4422,4147,5076,4147,5076,1041.82,1,1,1,10.00,1,0,3,
4423,4147,20020,4147,20020,1041.82,1,1,1,10.00,1,0,4,
4424,4023,9715,4023,9715,1041.83,1,1,1,30.00,1,0,3,
4425,20,4147,20,4147,1041.84,1,1,1,10.00,1,0,4,
4426,5076,4136,5076,4136,1041.85,1,1,1,30.00,1,0,5,
4427,20,4136,20,4136,1041.85,1,1,1,5.00,1,0,4,
4428,4023,5076,4023,5076,1041.86,1,1,1,5.00,1,0,5,
4429,20021,4136,20021,4136,1041.87,1,1,1,30.00,2,0,5,
4430,4147,4136,4147,4136,1041.88,1,1,1,30.00,1,0,5,
4431,5076,20021,5076,20021,1041.89,1,1,1,10.00,1,0,3,
4432,20020,4136,20020,4136,1041.92,1,1,1,10.00,2,0,4,
4433,20,9715,20,9715,1041.94,1,1,1,5.00,1,0,4,
4434,4136,5076,4136,5076,1041.95,1,1,1,5.00,1,0,5,
4435,20,5076,20,5076,1041.95,1,1,1,5.00,1,0,4,
4436,20,4136,20,4136,1041.95,1,1,1,30.00,1,0,4,
4437,4147,4136,4147,4136,1041.96,1,1,1,10.00,2,0,5,
4438,20,4023,20,4023,1041.96,1,1,1,10.00,2,15,4,
4439,5076,4136,5076,4136,1041.98,1,1,1,1.00,1,0,5,
4440,4023,9715,4023,9715,1041.99,1,1,1,10.00,2,0,3,
4441,20,20021,20,20021,1042.00,1,1,1,20.00,1,0,4,
4442,4147,4136,4147,4136,1042.04,1,1,1,30.00,1,0,5,
4443,4147,5076,4147,5076,1042.05,1,1,1,30.00,2,0,3,
4444,20,4136,20,4136,1042.05,1,1,1,10.00,1,0,4,
4445,9715,4023,9715,4023,1042.06,1,1,1,10.00,1,0,3,
4446,4136,9715,4136,9715,1042.07,1,1,1,10.00,1,5,3,
4447,5076,4136,5076,4136,1042.10,1,1,1,10.00,1,0,5,
4448,4136,5076,4136,5076,1042.10,1,1,1,15.00,1,0,5,
4449,4147,4136,4147,4136,1042.12,1,1,1,40.00,1,0,5,
4450,20,4136,20,4136,1042.15,1,1,1,15.00,1,0,4,
4451,4023,9715,4023,9715,1042.15,1,1,1,10.00,1,0,3,
4452,9715,4136,9715,4136,1042.17,1,1,1,30.00,1,0,3,
4453,4023,20,4023,20,1042.17,1,1,1,10.00,2,0,4,
4454,20,5076,20,5076,1042.20,1,1,1,10.00,1,0,4,
4455,4147,4136,4147,4136,1042.20,1,1,1,10.00,2,0,5,
4456,5076,4136,5076,4136,1042.22,1,1,1,30.00,1,0,5,
4457,20020,4136,20020,4136,1042.23,1,1,1,30.00,1,0,4,
4458,20021,5076,20021,5076,1042.24,1,1,1,10.00,1,0,3,
4459,20,4136,20,4136,1042.25,1,1,1,10.00,1,0,4,
4460,4136,5076,4136,5076,1042.25,1,1,1,15.00,1,0,5,
4461,20021,4136,20021,4136,1042.26,1,1,1,30.00,1,0,5,
4462,4147,9715,4147,9715,1042.26,1,1,1,30.00,1,0,5,
4463,4023,4147,4023,4147,1042.26,1,1,1,5.00,2,0,5,
4464,4147,5076,4147,5076,1042.27,1,1,1,30.00,1,0,3,
4465,4147,4136,4147,4136,1042.28,1,1,1,5.00,1,0,5,
4466,5076,4147,5076,4147,1042.29,1,1,1,10.00,2,0,3,
4467,4023,4136,4023,4136,1042.31,1,1,1,20.00,1,0,3,
4468,4023,9715,4023,9715,1042.32,1,1,1,30.00,1,0,3,
4469,5076,4136,5076,4136,1042.35,1,1,1,30.00,1,0,5,
4470,20,4136,20,4136,1042.35,1,1,1,5.00,1,0,4,
4471,4147,4136,4147,4136,1042.36,1,1,1,20.00,2,0,5,
4472,9715,4023,9715,4023,1042.38,1,1,1,1.00,1,0,3,
4473,20,9715,20,9715,1042.39,1,1,1,10.00,1,0,4,
4474,4147,20,4147,20,1042.39,1,1,1,15.00,1,0,4,
4475,4136,5076,4136,5076,1042.41,1,1,1,15.00,1,0,5,
4476,20,4147,20,4147,1042.43,1,1,1,30.00,2,0,4,
4477,20,5076,20,5076,1042.44,1,1,1,10.00,2,0,4,
4478,4147,4136,4147,4136,1042.44,1,1,1,15.00,1,0,5,
4479,20,4136,20,4136,1042.45,1,1,1,10.00,2,0,4,
4480,5076,4136,5076,4136,1042.47,1,1,1,10.00,1,0,5,
4481,4023,9715,4023,9715,1042.48,1,1,1,30.00,1,0,3,
4482,20,4023,20,4023,1042.50,1,1,1,10.00,1,5,4,
4483,4147,5076,4147,5076,1042.50,1,1,1,30.00,1,0,3,
4484,5076,20,5076,20,1042.50,1,1,1,30.00,1,0,4,
4485,4147,4136,4147,4136,1042.52,1,1,1,15.00,2,0,5,
4486,20020,4136,20020,4136,1042.54,1,1,1,1.00,1,0,4,
4487,20,4136,20,4136,1042.55,1,1,1,15.00,1,0,4,
4488,4136,5076,4136,5076,1042.56,1,1,1,10.00,1,0,5,
4489,5076,4136,5076,4136,1042.59,1,1,1,15.00,1,0,5,
4490,4147,4136,4147,4136,1042.60,1,1,1,10.00,1,0,5,
4491,4023,9715,4023,9715,1042.64,1,1,1,30.00,1,0,3,
4492,20021,4136,20021,4136,1042.65,1,1,1,15.00,2,0,5,
4493,20,4136,20,4136,1042.65,1,1,1,10.00,1,0,4,
4494,4147,4136,4147,4136,1042.68,1,1,1,40.00,1,0,5,
4495,20,5076,20,5076,1042.68,1,1,1,30.00,1,0,4,
4496,9715,4023,9715,4023,1042.70,1,1,1,5.00,1,0,3,
4497,4136,5076,4136,5076,1042.71,1,1,1,20.00,2,0,5,
4498,5076,4136,5076,4136,1042.72,1,1,1,20.00,1,0,5,
4499,4147,5076,4147,5076,1042.73,1,1,1,30.00,2,0,3,
4500,4147,9715,4147,9715,1042.74,1,1,1,30.00,1,0,5,
4501,20,4136,20,4136,1042.75,1,1,1,30.00,1,0,4,
4502,9715,5076,9715,5076,1042.76,1,1,1,30.00,1,0,5,
4503,4147,4136,4147,4136,1042.76,1,1,1,20.00,1,0,5,
4504,20,20021,20,20021,1042.80,1,1,1,20.00,1,0,4,
4505,9715,20,9715,20,1042.80,1,1,1,5.00,1,0,4,
4506,4023,9715,4023,9715,1042.81,1,1,1,15.00,1,0,3,
4507,4023,4136,4023,4136,1042.82,1,1,1,30.00,2,0,3,
4508,9715,4136,9715,4136,1042.83,1,1,1,5.00,2,0,3,
4509,20,9715,20,9715,1042.84,1,1,1,10.00,1,0,4,
4510,4147,4136,4147,4136,1042.84,1,1,1,10.00,1,0,5,
4511,5076,4136,5076,4136,1042.84,1,1,1,30.00,2,0,5,
4512,5076,4147,5076,4147,1042.84,1,1,1,5.00,1,0,3,
4513,20,4136,20,4136,1042.85,1,1,1,15.00,1,0,4,
4514,20020,4136,20020,4136,1042.85,1,1,1,10.00,2,0,4,
4515,4136,5076,4136,5076,1042.86,1,1,1,15.00,1,0,5,
4516,4023,5076,4023,5076,1042.88,1,1,1,10.00,1,0,5,
4517,4147,4136,4147,4136,1042.92,1,1,1,10.00,1,0,5,
4518,20,5076,20,5076,1042.93,1,1,1,30.00,1,0,4,
4519,4136,20,4136,20,1042.94,1,1,1,20.00,1,0,4,
4520,20021,5076,20021,5076,1042.94,1,1,1,10.00,1,0,3,
4521,20,4136,20,4136,1042.95,1,1,1,10.00,2,0,4,
4522,4147,5076,4147,5076,1042.95,1,1,1,10.00,1,0,3,
4523,5076,4136,5076,4136,1042.96,1,1,1,5.00,1,0,5,
4524,4023,9715,4023,9715,1042.97,1,1,1,10.00,1,0,3,
4525,4147,4136,4147,4136,1043.00,1,1,1,60.00,2,0,5,
4526,20,4147,20,4147,1043.01,1,1,1,15.00,1,0,4,
4527,4136,5076,4136,5076,1043.01,1,1,1,20.00,1,0,5,
4528,9715,4023,9715,4023,1043.02,1,1,1,30.00,1,0,3,
4529,20021,4136,20021,4136,1043.03,1,1,1,20.00,2,0,5,
4530,20,4023,20,4023,1043.04,1,1,1,15.00,2,0,4,
